CustomerID,OrderID,OrderDate,OrderAmount
C0420,O01470,2023-11-03,30.04
C0157,O01471,2022-07-06,8.84
C0038,O01472,2023-05-01,12.7
C0441,O01473,2022-07-10,25.44
C0097,O01474,2023-02-26,69.35
C0485,O01475,2022-04-30,183.54
C0411,O01476,2022-08-08,120.83
C0439,O01477,2022-02-22,155.61
C0289,O01478,2023-03-27,43.23
C0254,O01479,2023-02-16,51.86
C0196,O01480,2023-10-05,50.04
C0086,O01481,2022-08-25,21.3
C0322,O01482,2023-12-21,6.32
C0010,O01483,2023-02-10,89.38
C0005,O01484,2023-08-31,452.98
C0123,O01485,2023-02-26,18.25
C0330,O01486,2023-12-13,4.78
C0353,O01487,2022-09-04,151.2
C0118,O01488,2022-03-13,29.11
C0294,O01489,2022-07-04,176.99
C0397,O01490,2022-01-06,121.72
C0159,O01491,2022-07-25,291.27
C0303,O01492,2023-06-28,52.58
C0228,O01493,2023-09-03,108.46
C0365,O01494,2023-01-22,62.52
C0216,O01495,2023-11-30,99.58
C0436,O01496,2022-03-17,59.71
C0184,O01497,2022-06-26,20.9
C0015,O01498,2022-12-15,70.91
C0157,O01499,2022-09-12,75.2
C0136,O01500,2023-12-03,166.39
C0261,O01501,2022-11-04,133.0
C0157,O01502,2022-12-11,109.0
C0047,O01503,2022-05-07,12.03
C0324,O01504,2022-10-14,127.52
C0332,O01505,2023-12-26,69.38
C0173,O01506,2023-08-19,224.53
C0130,O01507,2023-05-02,252.41
C0411,O01508,2023-01-18,5.67
C0095,O01509,2023-02-10,171.84
C0115,O01510,2023-01-23,3.84
C0243,O01511,2023-06-09,45.76
C0420,O01512,2023-07-11,78.15
C0292,O01513,2023-10-01,16.03
C0282,O01514,2023-09-18,137.17
C0299,O01515,2022-10-03,0.84
C0283,O01516,2023-05-15,18.46
C0069,O01517,2023-12-18,86.94
C0148,O01518,2022-12-03,125.31
C0011,O01519,2023-04-26,248.46
C0254,O01520,2022-09-30,122.25
C0330,O01521,2022-02-27,111.41
C0360,O01522,2022-11-24,50.14
C0038,O01523,2022-04-19,0.13
C0134,O01524,2022-10-06,12.8
C0200,O01525,2023-11-17,76.48
C0023,O01526,2022-11-24,112.43
C0303,O01527,2022-11-11,54.03
C0346,O01528,2023-04-19,131.19
C0302,O01529,2022-04-21,73.79
C0363,O01530,2023-11-30,7.71
C0396,O01531,2022-08-17,21.32
C0218,O01532,2023-05-12,183.26
C0141,O01533,2022-06-05,129.07
C0104,O01534,2023-04-18,225.15
C0446,O01535,2023-12-02,12.51
C0210,O01536,2022-09-29,462.77
C0473,O01537,2022-01-02,23.5
C0481,O01538,2023-12-23,1.18
C0111,O01539,2023-05-26,596.11
C0104,O01540,2022-10-13,33.0
C0316,O01541,2022-01-13,110.27
C0171,O01542,2023-08-31,19.44
C0460,O01543,2023-05-13,86.8
C0492,O01544,2022-08-26,234.38
C0356,O01545,2022-04-04,38.59
C0496,O01546,2022-12-04,110.94
C0324,O01547,2022-06-20,20.81
C0133,O01548,2023-08-29,98.03
C0376,O01549,2023-10-23,41.02
C0293,O01550,2023-09-16,23.73
C0328,O01551,2023-07-21,37.57
C0127,O01552,2023-04-12,19.7
C0106,O01553,2023-09-20,232.19
C0497,O01554,2022-05-23,50.61
C0092,O01555,2022-07-20,28.14
C0287,O01556,2022-06-29,59.49
C0378,O01557,2023-12-15,38.65
C0393,O01558,2022-12-30,136.42
C0051,O01559,2023-04-24,354.81
C0029,O01560,2023-07-19,57.63
C0462,O01561,2023-04-16,197.35
C0296,O01562,2023-01-19,83.44
C0297,O01563,2023-11-23,17.11
C0214,O01564,2023-02-21,117.32
C0267,O01565,2022-11-04,72.04
C0407,O01566,2023-10-11,105.16
C0257,O01567,2023-11-25,220.44
C0302,O01568,2023-01-02,58.06
C0101,O01569,2022-01-01,231.44
C0405,O01570,2022-02-13,138.9
C0346,O01571,2022-04-08,67.06
C0110,O01572,2023-12-21,92.44
C0420,O01573,2022-09-22,39.39
C0182,O01574,2022-05-20,411.03
C0471,O01575,2023-04-26,110.07
C0313,O01576,2022-08-25,4.48
C0001,O01577,2022-03-13,39.54
C0319,O01578,2023-10-29,97.63
C0438,O01579,2022-07-09,5.8
C0055,O01580,2022-09-25,2.42
C0371,O01581,2022-11-17,59.79
C0424,O01582,2022-04-17,40.45
C0399,O01583,2022-08-20,57.68
C0149,O01584,2022-02-11,30.48
C0431,O01585,2023-12-03,18.0
C0457,O01586,2022-05-19,116.84
C0309,O01587,2023-09-07,72.27
C0137,O01588,2023-11-14,22.33
C0202,O01589,2022-09-30,38.51
C0436,O01590,2023-04-26,89.6
C0313,O01591,2023-02-20,7.5
C0117,O01592,2023-05-21,15.95
C0154,O01593,2023-12-26,7.61
C0425,O01594,2023-02-28,167.3
C0291,O01595,2023-02-11,139.6
C0063,O01596,2023-07-22,139.96
C0244,O01597,2023-01-25,125.99
C0025,O01598,2022-12-08,110.68
C0090,O01599,2023-09-06,64.82
C0075,O01600,2023-05-08,102.8
C0294,O01601,2022-07-11,3.91
C0386,O01602,2023-05-14,97.14
C0391,O01603,2023-12-13,150.45
C0210,O01604,2022-08-21,69.39
C0475,O01605,2022-08-15,44.24
C0418,O01606,2023-01-06,32.49
C0347,O01607,2022-05-19,102.95
C0017,O01608,2022-05-29,118.03
C0128,O01609,2022-04-25,204.77
C0427,O01610,2023-03-26,41.91
C0443,O01611,2022-03-04,146.87
C0364,O01612,2022-04-14,82.41
C0251,O01613,2023-10-30,214.42
C0179,O01614,2022-09-30,75.04
C0182,O01615,2022-01-06,72.9
C0152,O01616,2022-05-27,86.25
C0025,O01617,2022-07-03,138.36
C0455,O01618,2022-01-28,334.36
C0180,O01619,2023-07-04,7.64
C0198,O01620,2022-04-29,5.49
C0344,O01621,2022-10-20,277.34
C0161,O01622,2023-01-06,75.48
C0177,O01623,2022-09-01,95.43
C0285,O01624,2023-08-03,65.86
C0063,O01625,2023-12-27,9.83
C0491,O01626,2022-08-06,146.14
C0150,O01627,2022-06-26,137.53
C0154,O01628,2022-10-26,37.35
C0156,O01629,2023-11-07,36.56
C0370,O01630,2022-02-27,181.92
C0469,O01631,2022-09-26,7.51
C0049,O01632,2022-11-04,212.95
C0455,O01633,2023-07-24,29.66
C0337,O01634,2022-10-15,89.89
C0084,O01635,2022-04-15,274.88
C0361,O01636,2022-08-16,113.36
C0177,O01637,2022-09-04,53.52
C0148,O01638,2023-12-01,116.97
C0118,O01639,2023-05-09,42.16
C0342,O01640,2022-03-24,32.47
C0476,O01641,2022-07-05,570.88
C0063,O01642,2022-09-09,138.95
C0189,O01643,2022-12-21,103.48
C0360,O01644,2023-11-27,43.9
C0049,O01645,2022-07-29,5.04
C0327,O01646,2023-09-01,3.15
C0257,O01647,2023-03-23,80.78
C0224,O01648,2023-04-05,143.56
C0141,O01649,2023-04-17,77.08
C0478,O01650,2023-12-21,183.75
C0215,O01651,2023-01-05,3.4
C0435,O01652,2023-05-07,45.69
C0379,O01653,2022-05-17,27.06
C0440,O01654,2023-01-02,59.29
C0211,O01655,2022-07-03,7.51
C0318,O01656,2023-08-11,308.2
C0032,O01657,2022-10-14,25.26
C0158,O01658,2023-04-17,255.5
C0285,O01659,2023-01-10,55.49
C0305,O01660,2023-10-16,423.53
C0429,O01661,2023-06-21,80.76
C0477,O01662,2023-05-26,267.12
C0286,O01663,2023-08-02,0.54
C0144,O01664,2022-09-07,137.93
C0424,O01665,2023-05-25,233.36
C0019,O01666,2023-09-22,15.05
C0018,O01667,2022-03-14,10.11
C0257,O01668,2022-10-09,55.26
C0078,O01669,2022-12-26,271.32
C0371,O01670,2022-01-10,78.17
C0175,O01671,2022-07-30,74.96
C0498,O01672,2022-06-01,15.21
C0194,O01673,2022-01-05,0.08
C0476,O01674,2022-07-14,166.15
C0113,O01675,2022-10-10,9.16
C0114,O01676,2023-04-09,100.47
C0222,O01677,2022-04-23,246.06
C0166,O01678,2022-09-28,23.4
C0435,O01679,2022-06-12,109.44
C0319,O01680,2023-04-05,8.2
C0132,O01681,2022-04-15,92.57
C0385,O01682,2023-11-24,17.9
C0264,O01683,2023-07-10,133.16
C0413,O01684,2022-10-09,35.84
C0055,O01685,2023-11-18,62.25
C0359,O01686,2022-06-11,91.49
C0131,O01687,2022-12-17,18.79
C0288,O01688,2023-03-10,135.34
C0266,O01689,2022-05-20,36.05
C0458,O01690,2023-04-16,108.58
C0467,O01691,2022-05-12,17.23
C0366,O01692,2022-03-28,116.51
C0162,O01693,2023-11-19,13.72
C0380,O01694,2022-07-02,55.4
C0481,O01695,2023-01-03,28.4
C0087,O01696,2022-05-09,137.98
C0055,O01697,2022-09-03,30.39
C0476,O01698,2023-08-24,213.47
C0288,O01699,2023-08-01,222.4
C0178,O01700,2023-11-01,21.87
C0391,O01701,2023-01-13,95.15
C0349,O01702,2022-05-29,9.18
C0008,O01703,2023-03-09,49.68
C0321,O01704,2023-09-20,124.94
C0313,O01705,2023-12-27,107.71
C0247,O01706,2023-04-14,98.0
C0323,O01707,2023-03-22,33.2
C0472,O01708,2023-04-26,47.49
C0471,O01709,2022-10-21,10.86
C0443,O01710,2022-05-23,126.95
C0255,O01711,2022-09-07,70.1
C0328,O01712,2022-10-29,123.36
C0054,O01713,2022-01-25,28.63
C0249,O01714,2022-03-11,39.22
C0239,O01715,2023-09-17,40.68
C0229,O01716,2022-04-22,2.61
C0067,O01717,2022-12-30,41.71
C0051,O01718,2022-10-30,162.61
C0097,O01719,2023-04-16,227.59
C0092,O01720,2022-04-01,73.03
C0495,O01721,2023-06-14,60.79
C0264,O01722,2023-10-23,3.13
C0418,O01723,2023-12-27,211.37
C0291,O01724,2023-10-25,1.31
C0096,O01725,2022-07-11,289.59
C0088,O01726,2023-07-06,67.18
C0078,O01727,2022-08-30,41.85
C0288,O01728,2022-05-18,257.99
C0120,O01729,2022-12-11,2.47
C0302,O01730,2022-06-29,87.09
C0491,O01731,2023-12-13,79.61
C0400,O01732,2023-05-18,24.76
C0452,O01733,2022-07-22,56.02
C0500,O01734,2023-07-27,105.63
C0165,O01735,2022-07-11,129.88
C0182,O01736,2022-01-05,0.07
C0469,O01737,2022-08-25,276.23
C0398,O01738,2023-11-24,17.98
C0223,O01739,2022-11-07,26.6
C0311,O01740,2023-07-03,30.58
C0432,O01741,2022-02-25,3.86
C0466,O01742,2023-03-19,13.13
C0007,O01743,2022-08-25,429.4
C0330,O01744,2022-07-16,37.87
C0263,O01745,2023-08-08,12.25
C0161,O01746,2023-07-25,11.32
C0151,O01747,2023-05-29,127.1
C0085,O01748,2023-03-25,192.81
C0147,O01749,2022-12-26,29.7
C0112,O01750,2023-12-01,2.11
C0381,O01751,2022-01-30,25.24
C0403,O01752,2022-04-18,5.82
C0036,O01753,2023-08-25,10.91
C0285,O01754,2023-12-18,56.48
C0188,O01755,2023-03-21,26.13
C0082,O01756,2023-03-14,72.56
C0002,O01757,2023-08-29,29.24
C0385,O01758,2023-04-02,282.24
C0303,O01759,2023-09-07,236.39
C0197,O01760,2023-11-29,83.66
C0404,O01761,2023-11-27,43.76
C0011,O01762,2023-05-10,47.99
C0234,O01763,2023-11-05,53.08
C0386,O01764,2022-09-04,130.04
C0195,O01765,2023-06-27,60.08
C0471,O01766,2023-07-18,194.3
C0119,O01767,2023-08-11,288.41
C0396,O01768,2023-03-15,40.94
C0020,O01769,2022-10-05,82.26
C0261,O01770,2023-07-06,9.99
C0293,O01771,2023-09-05,22.37
C0422,O01772,2022-04-21,53.35
C0256,O01773,2023-01-20,23.09
C0222,O01774,2022-07-10,209.2
C0393,O01775,2023-05-05,17.23
C0226,O01776,2023-11-25,60.82
C0053,O01777,2023-03-02,93.06
C0428,O01778,2023-02-09,117.72
C0355,O01779,2022-12-01,48.3
C0500,O01780,2022-07-28,203.33
C0342,O01781,2022-01-22,84.01
C0364,O01782,2023-11-09,57.89
C0280,O01783,2023-09-03,6.96
C0081,O01784,2022-07-27,62.49
C0202,O01785,2022-01-08,171.89
C0158,O01786,2023-12-03,95.33
C0120,O01787,2023-11-18,178.48
C0059,O01788,2023-06-13,68.12
C0494,O01789,2023-08-25,12.61
C0215,O01790,2023-10-15,1.37
C0128,O01791,2023-10-19,36.13
C0224,O01792,2022-06-15,119.73
C0209,O01793,2023-05-11,156.19
C0370,O01794,2023-08-13,35.06
C0115,O01795,2023-03-05,68.45
C0209,O01796,2022-06-12,54.67
C0014,O01797,2023-01-01,52.85
C0009,O01798,2023-06-10,26.31
C0040,O01799,2022-08-27,14.66
C0450,O01800,2022-03-13,21.9
C0237,O01801,2023-03-21,5.69
C0281,O01802,2023-10-17,22.08
C0359,O01803,2023-05-24,0.92
C0201,O01804,2022-09-26,98.69
C0246,O01805,2023-02-19,38.03
C0278,O01806,2022-09-02,361.73
C0235,O01807,2023-11-06,21.53
C0494,O01808,2022-03-01,42.44
C0004,O01809,2022-01-06,44.29
C0154,O01810,2023-12-10,0.85
C0442,O01811,2023-07-24,182.76
C0029,O01812,2023-02-11,3.25
C0109,O01813,2022-08-05,281.64
C0098,O01814,2022-01-26,222.63
C0215,O01815,2022-01-05,76.68
C0293,O01816,2023-06-16,78.44
C0075,O01817,2023-01-25,106.07
C0326,O01818,2023-12-11,48.95
C0146,O01819,2023-07-25,104.19
C0128,O01820,2023-03-24,4.58
C0341,O01821,2022-05-26,5.56
C0042,O01822,2023-01-23,61.11
C0356,O01823,2022-09-06,79.77
C0041,O01824,2023-06-10,218.76
C0422,O01825,2023-04-07,11.06
C0034,O01826,2022-01-13,172.96
C0017,O01827,2023-01-19,23.58
C0165,O01828,2023-07-10,50.1
C0153,O01829,2023-02-03,38.07
C0486,O01830,2022-01-19,51.11
C0378,O01831,2023-07-29,16.31
C0076,O01832,2023-05-06,70.03
C0087,O01833,2023-02-23,161.77
C0117,O01834,2022-12-03,58.26
C0362,O01835,2023-02-23,67.45
C0342,O01836,2023-09-04,188.89
C0469,O01837,2023-11-06,122.44
C0027,O01838,2022-05-02,67.42
C0313,O01839,2023-03-08,29.8
C0287,O01840,2022-02-13,216.22
C0134,O01841,2022-11-13,86.04
C0219,O01842,2023-01-16,24.99
C0168,O01843,2022-05-25,31.35
C0098,O01844,2022-11-23,162.52
C0268,O01845,2022-12-29,4.51
C0237,O01846,2022-02-19,483.99
C0309,O01847,2022-03-06,13.97
C0455,O01848,2022-12-21,159.0
C0394,O01849,2022-06-13,50.22
C0173,O01850,2022-05-21,67.77
C0401,O01851,2022-05-08,212.57
C0410,O01852,2023-02-02,53.26
C0469,O01853,2023-04-08,77.11
C0476,O01854,2022-07-06,5.06
C0190,O01855,2023-12-21,0.24
C0122,O01856,2022-07-09,28.08
C0046,O01857,2023-01-23,114.13
C0064,O01858,2023-03-05,12.93
C0130,O01859,2022-10-11,12.08
C0310,O01860,2022-08-25,52.93
C0363,O01861,2022-07-13,104.37
C0193,O01862,2022-10-14,124.5
C0307,O01863,2022-05-16,19.66
C0181,O01864,2022-06-20,8.29
C0292,O01865,2022-06-08,282.0
C0371,O01866,2022-07-20,30.2
C0282,O01867,2023-05-02,191.97
C0029,O01868,2023-07-11,199.14
C0149,O01869,2023-08-06,148.07
C0267,O01870,2023-05-19,18.49
C0296,O01871,2023-01-06,172.49
C0011,O01872,2022-04-13,146.64
C0164,O01873,2022-05-05,90.81
C0113,O01874,2022-11-09,41.13
C0187,O01875,2023-04-03,30.45
C0295,O01876,2022-08-18,13.0
C0232,O01877,2023-10-20,71.29
C0227,O01878,2022-07-16,88.01
C0310,O01879,2023-02-27,44.53
C0098,O01880,2023-07-26,64.5
C0055,O01881,2023-09-02,45.18
C0111,O01882,2022-06-20,102.44
C0152,O01883,2023-01-17,231.53
C0246,O01884,2022-06-22,17.9
C0406,O01885,2023-10-25,48.03
C0069,O01886,2023-03-29,15.18
C0312,O01887,2022-12-16,98.07
C0289,O01888,2023-09-26,130.52
C0250,O01889,2023-05-09,268.7
C0036,O01890,2023-09-12,32.69
C0239,O01891,2022-01-04,300.0
C0148,O01892,2022-04-03,6.54
C0467,O01893,2022-01-06,92.39
C0227,O01894,2022-10-15,5.88
C0244,O01895,2023-09-10,224.22
C0491,O01896,2022-05-26,75.46
C0337,O01897,2023-02-28,110.67
C0446,O01898,2023-08-31,178.13
C0365,O01899,2023-04-02,16.29
C0491,O01900,2022-07-21,3.94
C0482,O01901,2022-07-31,211.1
C0201,O01902,2022-01-06,37.82
C0154,O01903,2023-09-16,13.81
C0450,O01904,2023-01-11,63.2
C0073,O01905,2023-03-23,91.21
C0201,O01906,2022-04-16,3.15
C0296,O01907,2023-10-13,32.14
C0017,O01908,2023-02-05,3.33
C0129,O01909,2022-04-06,54.53
C0217,O01910,2023-01-23,225.47
C0061,O01911,2023-03-28,405.43
C0427,O01912,2023-02-20,101.35
C0104,O01913,2023-12-27,17.63
C0042,O01914,2023-05-19,236.29
C0025,O01915,2023-03-30,72.62
C0039,O01916,2022-10-18,16.69
C0291,O01917,2023-06-18,254.75
C0131,O01918,2022-07-12,141.66
C0498,O01919,2022-05-30,131.57
C0229,O01920,2023-05-30,123.51
C0108,O01921,2023-01-28,22.36
C0172,O01922,2022-11-12,23.7
C0435,O01923,2022-03-17,116.57
C0478,O01924,2023-08-22,24.81
C0102,O01925,2022-09-27,57.74
C0354,O01926,2022-08-13,152.33
C0012,O01927,2023-06-14,153.23
C0275,O01928,2022-04-23,60.38
C0101,O01929,2022-09-08,157.11
C0044,O01930,2022-08-21,182.4
C0443,O01931,2023-12-15,106.36
C0305,O01932,2022-03-24,25.93
C0445,O01933,2022-05-05,32.02
C0017,O01934,2022-06-24,37.81
C0330,O01935,2022-03-10,12.42
C0057,O01936,2022-02-16,31.9
C0311,O01937,2022-09-13,23.51
C0497,O01938,2023-12-28,60.76
C0303,O01939,2022-01-30,239.07
C0012,O01940,2022-10-08,11.04
C0318,O01941,2022-08-25,127.39
C0080,O01942,2022-09-05,116.25
C0216,O01943,2023-01-03,10.07
C0339,O01944,2023-05-10,255.84
C0264,O01945,2022-01-25,84.04
C0479,O01946,2023-08-09,45.21
C0149,O01947,2023-12-19,141.28
C0081,O01948,2023-05-05,29.76
C0215,O01949,2023-05-09,118.26
C0485,O01950,2022-11-10,4.05
C0374,O01951,2023-08-29,182.89
C0464,O01952,2023-01-10,59.45
C0198,O01953,2023-10-01,101.25
C0200,O01954,2022-01-25,25.0
C0025,O01955,2022-11-30,113.03
C0466,O01956,2022-12-21,147.95
C0089,O01957,2022-04-26,64.1
C0268,O01958,2022-02-17,96.16
C0143,O01959,2022-04-09,60.94
C0059,O01960,2023-04-04,224.52
C0410,O01961,2023-06-07,68.89
C0489,O01962,2023-08-20,184.4
C0365,O01963,2023-02-09,161.62
C0026,O01964,2022-08-02,52.85
C0047,O01965,2023-11-16,26.15
C0288,O01966,2023-05-18,52.1
C0266,O01967,2023-12-22,175.0
C0016,O01968,2023-03-24,25.83
C0199,O01969,2023-07-30,74.33
C0401,O01970,2022-09-15,164.04
C0407,O01971,2022-05-01,43.61
C0282,O01972,2022-02-23,102.78
C0469,O01973,2022-11-27,28.19
C0086,O01974,2022-08-29,11.57
C0250,O01975,2023-06-14,158.17
C0391,O01976,2023-04-28,10.42
C0270,O01977,2022-07-06,31.66
C0335,O01978,2023-10-18,193.18
C0117,O01979,2022-09-19,42.54
C0007,O01980,2022-12-30,361.36
C0137,O01981,2023-05-06,389.88
C0371,O01982,2023-03-07,31.24
C0176,O01983,2022-08-27,4.18
C0328,O01984,2022-10-31,122.1
C0498,O01985,2022-10-25,59.96
C0315,O01986,2022-03-17,10.62
C0215,O01987,2023-12-01,122.94
C0477,O01988,2022-11-29,3.17
C0082,O01989,2023-10-04,204.17
C0223,O01990,2023-04-19,14.93
C0478,O01991,2022-10-10,13.62
C0372,O01992,2023-08-14,19.32
C0423,O01993,2022-03-13,322.56
C0483,O01994,2022-09-20,118.15
C0402,O01995,2023-12-04,161.63
C0443,O01996,2023-07-29,50.69
C0490,O01997,2022-01-12,40.99
C0103,O01998,2022-05-21,26.72
C0273,O01999,2023-07-09,65.52
C0014,O02000,2022-01-17,80.26
C0159,O02001,2022-03-04,99.91
C0152,O02002,2022-09-10,29.72
C0483,O02003,2023-04-10,296.92
C0108,O02004,2023-01-11,18.6
C0188,O02005,2023-06-04,337.12
C0301,O02006,2022-03-31,1.5
C0098,O02007,2023-12-21,65.61
C0131,O02008,2023-09-22,40.55
C0293,O02009,2022-06-24,59.62
C0171,O02010,2022-03-17,84.55
C0424,O02011,2023-09-05,57.2
C0474,O02012,2023-10-25,53.59
C0183,O02013,2023-02-04,131.95
C0471,O02014,2022-03-12,115.8
C0364,O02015,2022-06-29,179.14
C0039,O02016,2022-05-04,28.76
C0015,O02017,2023-01-16,94.04
C0376,O02018,2022-10-20,87.99
C0497,O02019,2022-07-14,46.16
C0004,O02020,2022-08-16,66.56
C0349,O02021,2023-03-07,37.66
C0470,O02022,2023-03-12,15.3
C0409,O02023,2023-04-06,24.05
C0397,O02024,2023-09-10,11.15
C0210,O02025,2022-01-21,114.91
C0161,O02026,2022-03-05,108.1
C0016,O02027,2022-06-14,300.79
C0493,O02028,2022-01-27,130.81
C0426,O02029,2022-11-07,5.34
C0108,O02030,2022-10-12,215.63
C0382,O02031,2023-10-22,198.54
C0450,O02032,2022-10-08,58.58
C0311,O02033,2022-06-13,88.16
C0227,O02034,2022-08-12,373.3
C0170,O02035,2022-05-26,75.99
C0034,O02036,2022-01-30,235.73
C0414,O02037,2022-02-14,8.67
C0251,O02038,2023-04-16,21.2
C0247,O02039,2022-02-03,58.12
C0269,O02040,2023-10-15,87.89
C0141,O02041,2023-03-03,169.41
C0274,O02042,2022-08-09,444.49
C0416,O02043,2023-06-18,49.24
C0096,O02044,2023-11-23,4.86
C0227,O02045,2023-01-02,161.53
C0379,O02046,2023-07-04,92.73
C0039,O02047,2023-08-05,22.13
C0302,O02048,2022-04-26,68.29
C0500,O02049,2022-08-27,135.6
C0029,O02050,2022-12-01,147.15
C0446,O02051,2023-03-17,69.24
C0497,O02052,2022-05-28,36.42
C0477,O02053,2022-01-09,363.98
C0318,O02054,2022-10-15,108.87
C0245,O02055,2023-01-23,52.46
C0236,O02056,2022-02-19,32.91
C0185,O02057,2023-06-01,131.34
C0272,O02058,2023-09-30,27.73
C0440,O02059,2023-08-10,18.84
C0236,O02060,2023-11-08,75.47
C0239,O02061,2022-10-05,34.25
C0377,O02062,2022-10-27,99.13
C0266,O02063,2023-08-12,12.55
C0414,O02064,2023-10-11,106.4
C0409,O02065,2023-09-10,33.31
C0359,O02066,2023-08-30,0.02
C0340,O02067,2022-05-15,13.57
C0389,O02068,2023-08-03,271.23
C0065,O02069,2022-05-27,202.01
C0478,O02070,2023-05-05,26.61
C0177,O02071,2023-04-23,150.68
C0003,O02072,2022-06-08,93.8
C0429,O02073,2023-01-19,353.72
C0142,O02074,2022-06-12,46.78
C0376,O02075,2023-03-17,114.4
C0158,O02076,2022-07-08,6.56
C0498,O02077,2023-02-19,50.46
C0324,O02078,2022-12-05,331.92
C0146,O02079,2023-08-30,77.43
C0446,O02080,2022-06-30,33.95
C0293,O02081,2022-10-15,12.81
C0153,O02082,2022-07-06,121.58
C0432,O02083,2022-05-18,103.52
C0193,O02084,2022-05-10,46.83
C0437,O02085,2022-07-13,301.47
C0494,O02086,2022-11-12,2.25
C0463,O02087,2022-05-24,36.2
C0073,O02088,2022-01-16,253.92
C0399,O02089,2022-10-29,38.7
C0305,O02090,2023-02-27,29.07
C0377,O02091,2022-09-02,76.4
C0344,O02092,2022-04-17,173.61
C0452,O02093,2022-03-29,10.89
C0140,O02094,2022-05-09,286.51
C0187,O02095,2022-12-07,158.51
C0293,O02096,2022-01-04,20.0
C0061,O02097,2022-11-23,124.48
C0485,O02098,2023-02-14,48.61
C0427,O02099,2022-11-02,51.47
C0380,O02100,2023-08-30,152.92
C0198,O02101,2023-12-22,329.1
C0295,O02102,2022-08-13,13.54
C0440,O02103,2022-12-14,54.58
C0319,O02104,2022-11-17,65.57
C0302,O02105,2023-07-13,47.21
C0344,O02106,2022-06-30,45.13
C0011,O02107,2023-09-10,5.37
C0062,O02108,2023-12-12,115.69
C0333,O02109,2023-01-21,57.31
C0226,O02110,2023-09-10,21.67
C0153,O02111,2022-04-18,169.3
C0199,O02112,2023-06-15,162.23
C0052,O02113,2023-02-14,66.63
C0260,O02114,2022-10-23,35.45
C0059,O02115,2022-06-20,101.64
C0072,O02116,2022-11-27,33.99
C0148,O02117,2023-05-08,26.92
C0349,O02118,2022-07-14,131.12
C0063,O02119,2022-01-12,4.12
C0310,O02120,2022-07-14,9.96
C0373,O02121,2023-05-05,0.68
C0243,O02122,2022-07-01,16.6
C0493,O02123,2023-10-18,7.15
C0366,O02124,2022-11-12,547.32
C0330,O02125,2023-11-25,34.08
C0107,O02126,2022-01-30,16.17
C0226,O02127,2023-08-19,27.57
C0313,O02128,2023-11-09,275.08
C0218,O02129,2022-04-06,73.43
C0425,O02130,2023-01-16,45.38
C0241,O02131,2023-03-20,206.67
C0259,O02132,2022-10-25,50.25
C0376,O02133,2022-12-27,40.8
C0262,O02134,2023-01-09,23.23
C0005,O02135,2023-07-08,47.45
C0261,O02136,2022-10-30,38.08
C0054,O02137,2023-02-25,113.1
C0047,O02138,2022-09-03,34.19
C0215,O02139,2023-12-21,86.09
C0177,O02140,2022-08-25,6.82
C0009,O02141,2023-06-18,21.23
C0099,O02142,2022-07-04,52.32
C0020,O02143,2023-04-13,276.38
C0378,O02144,2022-12-29,47.36
C0241,O02145,2022-10-10,109.09
C0061,O02146,2023-07-07,29.45
C0379,O02147,2022-12-02,13.59
C0490,O02148,2022-06-11,6.03
C0419,O02149,2022-06-09,36.44
C0178,O02150,2023-04-19,17.16
C0338,O02151,2023-08-24,19.12
C0062,O02152,2022-11-18,143.03
C0145,O02153,2022-01-12,1.6
C0216,O02154,2023-02-28,81.6
C0003,O02155,2022-03-14,47.72
C0160,O02156,2023-08-11,70.63
C0227,O02157,2022-07-20,82.74
C0486,O02158,2023-06-06,37.6
C0269,O02159,2023-05-20,34.97
C0120,O02160,2023-11-19,132.2
C0381,O02161,2022-02-08,205.01
C0495,O02162,2022-03-01,21.39
C0089,O02163,2023-08-01,10.27
C0329,O02164,2022-11-17,228.08
C0068,O02165,2023-03-11,43.06
C0398,O02166,2023-09-28,80.14
C0357,O02167,2023-11-07,44.56
C0098,O02168,2023-02-12,13.44
C0267,O02169,2023-01-21,89.0
C0105,O02170,2023-11-02,74.47
C0440,O02171,2023-07-23,22.69
C0323,O02172,2022-03-19,60.12
C0123,O02173,2022-07-13,159.43
C0476,O02174,2022-10-12,89.26
C0029,O02175,2023-06-11,10.19
C0137,O02176,2023-06-08,79.41
C0195,O02177,2023-09-05,121.31
C0409,O02178,2022-06-05,157.36
C0226,O02179,2022-12-06,99.19
C0332,O02180,2022-05-05,16.57
C0170,O02181,2022-10-07,123.85
C0009,O02182,2023-09-14,113.12
C0463,O02183,2023-10-20,2.47
C0040,O02184,2023-12-29,53.06
C0025,O02185,2023-11-05,40.49
C0261,O02186,2022-05-08,110.69
C0395,O02187,2022-11-10,24.35
C0443,O02188,2022-11-28,89.37
C0226,O02189,2022-05-30,244.42
C0472,O02190,2023-03-30,159.85
C0124,O02191,2022-02-05,254.41
C0463,O02192,2023-11-16,384.0
C0038,O02193,2023-02-24,1.07
C0328,O02194,2022-01-22,97.48
C0251,O02195,2022-07-25,53.25
C0389,O02196,2023-10-01,196.51
C0176,O02197,2022-12-22,29.01
C0090,O02198,2023-03-16,396.49
C0402,O02199,2023-12-30,95.12
C0454,O02200,2022-04-06,157.76
C0037,O02201,2022-06-13,8.95
C0316,O02202,2022-05-28,20.27
C0176,O02203,2023-06-14,142.05
C0461,O02204,2022-10-21,2.22
